 24 25  1.00053
 24 26  0.999650002
 24 27  0.997579932
 24 28  0.994669974
 24 29  0.991410077
 24 30  1.00123
 24 31  0.999079943
 24 32  1.00039995
 24 33  0.997290015
 24 34  0.998849988
 24 35  1.00174999
 24 36  0.995930016
 24 37  1.00056005
 24 38  1.00074995
 24 39  1.00021994
 24 40  0.999619961
 24 41  0.999580085
 24 42  0.998769939
 24 43  0.999280035
 24 44  1.00116003
 24 45  0.998730004
 24 46  1.00343001
 24 47  1.00964999
 24 48  1.00272
 24 49  0.999049962
 24 50  1.00136995
 24 51  0.995019913
 24 52  0.997460067
 24 53  0.99270004
 24 54  1.00317001
 24 55  1.00066996
 24 56  0.999790013
 24 57  1.00179005
 24 58  1.00515997
 24 59  0.991949916
 24 60  1.00496995
 24 61  1.00239003
 24 62  1.00194001
 24 63  1.00252998
 24 64  1.00125003
 24 65  1.00197005
 24 66  1.00654995
 24 67  1.00652003
 24 68  0.999090075
 24 69  0.998520076
 24 70  1.00660002
 24 71  1.00371003
 24 72  1.00822997
 24 73  1.00345004
 24 74  0.999240041
 24 75  0.999189913
 24 76  1.00309002
 24 77  1.00278997
 24 78  1.00139999
 24 79  1.00139999
 24 80  1.00195003
 24 81  0.997579932
 24 82  1.00188994
 24 83  0.995869935
 24 84  1.00080001
 24 85  1.00067997
 24 86  1.00329006
 24 87  1.00882006
 24 88  1.00249004
 24 89  1.00732994
 24 90  0.998189986
 24 91  1.01305997
 24 92  1.00551999
 24 93  0.99774003
 24 94  1.00757003
 24 95  1.00268996
 24 96  1.00810003
 24 97  1.00076997
 24 98  0.994830072
 24 99  0.997280002
 24 100  1.00477004
 24 101  1.00363004
 24 102  1.00300002
 24 103  1.00753999
 24 104  1.00247002
 24 105  0.992250085
 24 106  1.00075996
 24 107  1.00098002
 24 108  0.986959994
 24 109  1.01024997
 24 110  0.999140024
 24 111  1.
 24 112  1.
 24 113  1.
 24 114  1.
 24 115  1.
 24 116  1.
 24 117  1.
 24 118  1.
 24 119  1.
 24 120  1.
 24 121  1.
 24 122  1.
 24 123  1.
 24 124  1.
 24 125  1.
 24 126  1.
 24 127  1.
 25 0  1.
 25 1  1.
 25 2  1.
 25 3  1.
 25 4  1.
 25 5  1.
 25 6  1.
 25 7  1.
 25 8  1.
 25 9  1.
 25 10  1.
 25 11  1.
 25 12  1.
 25 13  1.
 25 14  1.
 25 15  1.
 25 16  1.03647006
 25 17  0.971879959
 25 18  1.00597
 25 19  1.00276995
 25 20  0.994419992
 25 21  0.99417007
 25 22  0.999049962
 25 23  1.01915002
 25 24  1.00732005
 25 25  1.00111997
 25 26  1.00743997
 25 27  1.00065994
 25 28  1.00364006
 25 29  1.01027
 25 30  0.999430001
 25 31  1.00036001
 25 32  1.00407004
 25 33  0.998960018
 25 34  0.999109924
 25 35  0.995810032
 25 36  1.00123
 25 37  0.997919977
 25 38  1.00276995
 25 39  1.00066996
 25 40  1.00288999
 25 41  0.999539971
 25 42  1.0029
 25 43  0.997950017
 25 44  0.994629979
 25 45  1.00305998
 25 46  0.996989965
 25 47  1.00730002
 25 48  0.996029913
 25 49  1.00296998
 25 50  1.00523996
 25 51  1.00762999
 25 52  1.00344002
 25 53  1.01100004
 25 54  1.01125002
 25 55  1.01659
 25 56  1.00238001
 25 57  1.00730002
 25 58  1.00548995
 25 59  1.00177002
 25 60  0.993690014
 25 61  1.00214005
 25 62  1.00204003
 25 63  1.00102997
 25 64  0.996789992
 25 65  0.996280015
 25 66  1.00366998
 25 67  0.998269916
 25 68  0.994839966
 25 69  1.00308001
 25 70  1.00337994
 25 71  1.00805998
 25 72  1.00852001
 25 73  0.999930024
 25 74  0.999969959
 25 75  0.99901998
 25 76  1.00050998
 25 77  1.0029
 25 78  1.00372005
 25 79  1.00016999
 25 80  1.00460005
 25 81  0.999109924
 25 82  1.00100005
 25 83  0.996789992
 25 84  0.994679987
 25 85  1.00316
 25 86  1.00883996
 25 87  1.00021005
 25 88  1.00283003
 25 89  0.996099949
 25 90  0.999700069
 25 91  0.996039987
 25 92  0.996449947
 25 93  0.995570004
 25 94  0.997619927
 25 95  0.999569952
 25 96  1.00436997
 25 97  1.00328004
 25 98  1.00082004
 25 99  1.00792003
 25 100  0.994860053
 25 101  1.00329006
 25 102  0.999360025
 25 103  1.01060998
 25 104  1.00588
 25 105  0.993289948
 25 106  1.01364994
 25 107  1.00443006
 25 108  1.00987005
 25 109  0.994929969
 25 110  1.01362002
 25 111  1.
 25 112  1.
 25 113  1.
 25 114  1.
 25 115  1.
 25 116  1.
 25 117  1.
 25 118  1.
 25 119  1.
 25 120  1.
 25 121  1.
 25 122  1.
 25 123  1.
 25 124  1.
 25 125  1.
 25 126  1.
 25 127  1.
 26 0  1.
 26 1  1.
 26 2  1.
 26 3  1.
 26 4  1.
 26 5  1.
 26 6  1.
 26 7  1.
 26 8  1.
 26 9  1.
 26 10  1.
 26 11  1.
 26 12  1.
 26 13  1.
 26 14  1.
 26 15  1.
 26 16  1.08799005
 26 17  0.966910064
 26 18  1.02021003
 26 19  0.995899975
 26 20  1.00413001
 26 21  1.01147997
 26 22  1.00883996
 26 23  1.00231004
 26 24  1.01998997
 26 25  0.974359989
 26 26  1.01031005
 26 27  0.997310042
 26 28  1.00211
 26 29  1.00276005
 26 30  1.00568998
 26 31  0.998759985
 26 32  1.01558006
 26 33  1.00036001
 26 34  1.00490999
 26 35  1.00615001
 26 36  1.00450003
 26 37  0.992380023
 26 38  1.00825
 26 39  0.997749984
 26 40  1.00602996
 26 41  1.00146997
 26 42  1.00415003
 26 43  1.00235999
 26 44  1.00206995
 26 45  0.990029931
 26 46  1.00892997
 26 47  1.00871003
 26 48  0.989719927
 26 49  1.00531995
 26 50  0.987569988
 26 51  0.997250021
 26 52  0.998620033
 26 53  0.994809985
 26 54  0.998070061
 26 55  0.995130062
 26 56  1.01012003
 26 57  0.984319985
 26 58  1.00399995
 26 59  1.00366998
 26 60  1.00650001
 26 61  1.00581002
 26 62  1.00010002
 26 63  1.00458002
 26 64  1.00295997
 26 65  0.995869935
 26 66  1.00698996
 26 67  1.01121998
 26 68  1.00048006
 26 69  1.00533998
 26 70  0.998970032
 26 71  1.00399005
 26 72  1.00390005
 26 73  0.99849999
 26 74  1.00427997
 26 75  0.999149919
 26 76  0.99526006
 26 77  0.994669974
 26 78  1.00135005
 26 79  1.00243998
 26 80  0.990950048
 26 81  0.985960007
 26 82  1.01766002
 26 83  0.972330034
 26 84  1.00749004
 26 85  0.989149988
 26 86  0.993010044
 26 87  1.01178002
 26 88  1.00355005
 26 89  1.00186002
 26 90  1.00244999
 26 91  0.999300003
 26 92  1.00180995
 26 93  0.994300008
 26 94  0.997400045
 26 95  1.00806999
 26 96  1.01435006
 26 97  1.00095999
 26 98  1.00337005
 26 99  0.995589972
 26 100  1.00373006
 26 101  0.999079943
 26 102  0.99774003
 26 103  1.00680995
 26 104  0.99356997
 26 105  0.996709943
 26 106  0.994660079
 26 107  1.00897002
 26 108  0.986130059
 26 109  0.998940051
 26 110  0.980989933
 26 111  1.06472003
 26 112  1.
 26 113  1.
 26 114  1.
 26 115  1.
 26 116  1.
 26 117  1.
 26 118  1.
 26 119  1.
 26 120  1.
 26 121  1.
 26 122  1.
 26 123  1.
 26 124  1.
 26 125  1.
 26 126  1.
 26 127  1.
 27 0  1.
 27 1  1.
 27 2  1.
 27 3  1.
 27 4  1.
 27 5  1.
 27 6  1.
 27 7  1.
 27 8  1.
 27 9  1.
 27 10  1.
 27 11  1.
 27 12  1.
 27 13  1.
 27 14  1.
 27 15  1.
 27 16  1.03078997
 27 17  0.994459987
 27 18  1.00715005
 27 19  0.992209911
 27 20  1.02101004
 27 21  0.974309981
 27 22  1.02181005
 27 23  1.00513995
 27 24  1.00328004
 27 25  1.00724006
 27 26  0.992850065
 27 27  1.00050998
 27 28  1.00744998
 27 29  0.987540007
 27 30  1.00256002
 27 31  1.01122999
 27 32  1.00168002
 27 33  0.986480057
 27 34  1.01359999
 27 35  0.98872
 27 36  1.01136994
 27 37  0.990420043
 27 38  1.00047004
 27 39  1.00418997
 27 40  1.00785005
 27 41  1.00327003
 27 42  0.999450028
 27 43  0.99812001
 27 44  1.00095999
 27 45  1.00275004
 27 46  0.999949932
 27 47  1.00074005
 27 48  1.01176
 27 49  1.00367999
 27 50  1.00424004
 27 51  1.00724995
 27 52  1.00563002
 27 53  1.00633001
 27 54  1.00653994
 27 55  1.01173997
 27 56  1.00836003
 27 57  1.01005006
 27 58  1.00347996
 27 59  0.99981004
 27 60  1.00427997
 27 61  1.00650001
 27 62  1.00834
 27 63  1.00829005
 27 64  1.00650001
 27 65  1.00872004
 27 66  1.00533998
 27 67  1.00619996
 27 68  0.996900082
 27 69  1.00478995
 27 70  1.00697005
 27 71  1.00673997
 27 72  1.00513995
 27 73  1.00171006
 27 74  0.997239947
 27 75  1.
 27 76  0.996119976
 27 77  1.01082003
 27 78  1.00255001
 27 79  0.975240052
 27 80  1.03609002
 27 81  1.00353003
 27 82  1.00827003
 27 83  1.00967002
 27 84  0.99981004
 27 85  1.00093997
 27 86  1.01021004
 27 87  1.01003003
 27 88  1.00952005
 27 89  1.00363004
 27 90  0.995790064
 27 91  1.00249004
 27 92  0.99684
 27 93  0.999260008
 27 94  1.00585997
 27 95  1.00441003
 27 96  0.994419992
 27 97  0.994260073
 27 98  1.01052999
 27 99  0.97702992
 27 100  0.998879969
 27 101  0.996549964
 27 102  0.986440003
 27 103  0.990719914
 27 104  0.992720008
 27 105  1.00989997
 27 106  0.97773999
 27 107  1.00531995
 27 108  0.990340054
 27 109  0.985079944
 27 110  0.973589957
 27 111  1.04057002
 27 112  1.
 27 113  1.
 27 114  1.
 27 115  1.
 27 116  1.
 27 117  1.
 27 118  1.
 27 119  1.
 27 120  1.
 27 121  1.
 27 122  1.
 27 123  1.
 27 124  1.
 27 125  1.
 27 126  1.
 27 127  1.
 28 0  1.
 28 1  1.
 28 2  1.
 28 3  1.
 28 4  1.
 28 5  1.
 28 6  1.
 28 7  1.
 28 8  1.
 28 9  1.
 28 10  1.
 28 11  1.
 28 12  1.
 28 13  1.
 28 14  1.
 28 15  1.
 28 16  1.06266999
 28 17  0.986419976
 28 18  1.00036001
 28 19  1.00381005
 28 20  1.00395
 28 21  1.00706995
 28 22  1.00362003
 28 23  1.01625001
 28 24  0.990469933
 28 25  0.999069989
 28 26  0.987460017
 28 27  1.01213002
 28 28  1.00611997
 28 29  0.977779984
 28 30  1.01312995
 28 31  1.00092995
 28 32  1.00347996
 28 33  1.00215995
 28 34  1.00776005
 28 35  1.00469995
 28 36  1.00317001
 28 37  1.00283003
 28 38  1.00705004
 28 39  1.00697005
 28 40  1.00381005
 28 41  1.00638998
 28 42  0.998359978
 28 43  0.999830008
 28 44  1.00162995
 28 45  0.984910071
 28 46  0.997179985
 28 47  0.997150004
 28 48  1.00320005
 28 49  0.999719918
 28 50  1.00100005
 28 51  0.994090021
 28 52  0.994790077
 28 53  0.999949932
 28 54  1.00366998
 28 55  1.00370002
 28 56  1.00498998
 28 57  1.00118005
 28 58  1.00928998
 28 59  0.99120003
 28 60  0.948589981
 28 61  1.00132
 28 62  1.00523996
 28 63  1.00181997
 28 64  0.997539997
 28 65  0.994409978
 28 66  1.00152004
 28 67  0.999899983
 28 68  0.998470008
 28 69  0.997129977
 28 70  1.00051999
 28 71  1.00278997
 28 72  0.999490023
 28 73  0.997229993
 28 74  1.00037003
 28 75  0.99624002
 28 76  0.99812001
 28 77  0.99405998
 28 78  1.00417995
 28 79  0.994189978
 28 80  1.00432003
 28 81  1.0007
 28 82  0.998310089
 28 83  0.991679966
 28 84  0.992310047
 28 85  1.00100994
 28 86  0.995230079
 28 87  1.00358999
 28 88  0.994260073
 28 89  1.00691998
 28 90  1.00498998
 28 91  1.00767004
 28 92  0.947349966
 28 93  1.00355995
 28 94  1.01477003
 28 95  0.999499917
 28 96  1.01704001
 28 97  1.00625002
 28 98  1.00984001
 28 99  1.00709999
 28 100  1.00862002
 28 101  0.991489947
 28 102  1.03219998
 28 103  1.00609004
 28 104  0.997919977
 28 105  1.01680005
 28 106  0.987230003
 28 107  1.00402999
 28 108  0.998030007
 28 109  1.00314999
 28 110  0.98259002
 28 111  1.04744995
 28 112  1.
 28 113  1.
 28 114  1.
 28 115  1.
 28 116  1.
 28 117  1.
 28 118  1.
 28 119  1.
 28 120  1.
 28 121  1.
 28 122  1.
 28 123  1.
 28 124  1.
 28 125  1.
 28 126  1.
 28 127  1.
 29 0  1.
 29 1  1.
 29 2  1.
 29 3  1.
 29 4  1.
 29 5  1.
 29 6  1.
 29 7  1.
 29 8  1.
 29 9  1.
 29 10  1.
 29 11  1.
 29 12  1.
 29 13  1.
 29 14  1.
 29 15  1.
 29 16  1.04252994
 29 17  0.975679994
 29 18  0.996159911
 29 19  0.99022001
 29 20  0.987950087
 29 21  1.00031996
 29 22  1.00007999
 29 23  0.998099983
 29 24  1.00689995
 29 25  1.01089001
 29 26  1.00564003
 29 27  1.01005995
 29 28  0.993170023
 29 29  1.00709999
 29 30  0.99714005
 29 31  1.02225995
 29 32  1.00518
 29 33  1.00125003
 29 34  1.00399005
 29 35  1.00810003
 29 36  0.994949937
 29 37  0.995490015
 29 38  1.00465
 29 39  1.01954997
 29 40  0.991819978
 29 41  0.999569952
 29 42  1.01613998
 29 43  0.98654002
 29 44  1.00811994
 29 45  0.990629971
 29 46  0.987959981
 29 47  1.00685
 29 48  1.00636005
 29 49  1.00311005
 29 50  0.99958998
 29 51  0.998749971
 29 52  0.993399978
 29 53  1.00285995
 29 54  1.00267005
 29 55  0.994199991
 29 56  0.959589958
 29 57  1.02118003
 29 58  1.00841999
 29 59  1.00058997
 29 60  0.944679976
 29 61  1.00199997
 29 62  0.990389943
 29 63  1.01285994
 29 64  0.995199919
 29 65  0.994490027
 29 66  0.999639988
 29 67  1.00035
 29 68  0.988399982
 29 69  1.00045002
 29 70  1.00013006
 29 71  1.00151002
 29 72  0.999069989
 29 73  0.995280027
 29 74  0.99804002
 29 75  1.00021005
 29 76  0.997879982
 29 77  1.00098002
 29 78  0.999989986
 29 79  1.01294005
 29 80  0.983320057
 29 81  0.988380075
 29 82  1.00591004
 29 83  0.98439008
 29 84  0.999660015
 29 85  0.999430001
 29 86  0.998319924
 29 87  1.02358997
 29 88  1.00619996
 29 89  1.00733995
 29 90  1.00299001
 29 91  0.994790077
 29 92  0.94035995
 29 93  1.00045002
 29 94  1.00223994
 29 95  1.01288998
 29 96  0.99574995
 29 97  1.00837004
 29 98  1.00634003
 29 99  1.00486004
 29 100  0.998700023
 29 101  0.955969989
 29 102  1.
 29 103  1.01752996
 29 104  0.994370043
 29 105  0.989880085
 29 106  1.00458002
 29 107  1.00414002
 29 108  0.972709954
 29 109  0.994600058
 29 110  0.978290021
 29 111  1.06122994
 29 112  1.
 29 113  1.
 29 114  1.
 29 115  1.
 29 116  1.
 29 117  1.
 29 118  1.
 29 119  1.
 29 120  1.
 29 121  1.
 29 122  1.
 29 123  1.
 29 124  1.
 29 125  1.
 29 126  1.
 29 127  1.
 30 0  1.
 30 1  1.
 30 2  1.
 30 3  1.
 30 4  1.
 30 5  1.
 30 6  1.
 30 7  1.
 30 8  1.
 30 9  1.
 30 10  1.
 30 11  1.
 30 12  1.
 30 13  1.
 30 14  1.
 30 15  1.
 30 16  1.05441999
 30 17  0.980900049
 30 18  1.01216996
 30 19  1.00528002
 30 20  0.98913002
 30 21  0.987559974
 30 22  1.00334001
 30 23  1.00582004
 30 24  0.999710023
 30 25  1.00215006
 30 26  1.00501001
 30 27  0.98792994
 30 28  1.00282001
 30 29  1.0036
 30 30  1.00951004
 30 31  1.
 30 32  1.00322998
 30 33  1.00215006
 30 34  1.00164998
 30 35  1.00003004
 30 36  1.00233996
 30 37  0.998220026
 30 38  1.00595999
 30 39  1.00009
 30 40  1.00545001
 30 41  1.00077999
 30 42  1.00023997
 30 43  0.987829983
 30 44  0.999719918
 30 45  0.993970037
 30 46  0.999460042
 30 47  1.00032997
 30 48  0.999460042
 30 49  0.997049928
 30 50  1.00197005
 30 51  0.993439972
 30 52  0.991919994
 30 53  0.998710036
 30 54  1.00328004
 30 55  1.00858998
 30 56  1.01249003
 30 57  1.00869
 30 58  0.998089969
 30 59  1.00205004
 30 60  0.995010018
 30 61  1.01076996
 30 62  1.01548004
 30 63  1.
 30 64  1.00966001
 30 65  1.00065994
 30 66  1.00413001
 30 67  1.00469995
 30 68  1.00065005
 30 69  1.00125003
 30 70  1.00185001
 30 71  0.999769986
 30 72  1.00107002
 30 73  1.00028002
 30 74  1.00248003
 30 75  1.00186002
 30 76  1.00182998
 30 77  1.00152004
 30 78  1.00442004
 30 79  1.00773001
 30 80  1.00185001
 30 81  1.00279999
 30 82  0.998399913
 30 83  0.995819926
 30 84  1.00027001
 30 85  1.01980996
 30 86  1.
 30 87  1.
 30 88  1.01141
 30 89  1.00066996
 30 90  1.01029003
 30 91  1.00624001
 30 92  1.01185
 30 93  0.98743999
 30 94  1.01391006
 30 95  1.00480998
 30 96  1.00828004
 30 97  0.998369992
 30 98  0.999949932
 30 99  1.00830996
 30 100  0.996489942
 30 101  1.00672996
 30 102  1.00074005
 30 103  0.994019985
 30 104  1.00551999
 30 105  1.00258005
 30 106  1.00151002
 30 107  0.992880046
 30 108  0.998409986
 30 109  0.998059928
 30 110  0.977659941
 30 111  1.051
 30 112  1.
 30 113  1.
 30 114  1.
 30 115  1.
 30 116  1.
 30 117  1.
 30 118  1.
 30 119  1.
 30 120  1.
 30 121  1.
 30 122  1.
 30 123  1.
 30 124  1.
 30 125  1.
 30 126  1.
 30 127  1.
 31 0  1.
 31 1  1.
 31 2  1.
 31 3  1.
 31 4  1.
 31 5  1.
 31 6  1.
 31 7  1.
 31 8  1.
 31 9  1.
 31 10  1.
 31 11  1.
 31 12  1.
 31 13  1.
 31 14  1.
 31 15  1.
 31 16  1.03120995
 31 17  0.979650021
 31 18  0.999119937
 31 19  0.999009967
 31 20  0.990779936
 31 21  0.99356997
 31 22  1.00380003
 31 23  1.01243997
 31 24  0.993369937
 31 25  1.01486003
 31 26  0.998569965
 31 27  1.00309002
 31 28  1.00357997
 31 29  1.00062001
 31 30  0.994350016
 31 31  1.00910997
 31 32  0.996980011
 31 33  0.998059928
 31 34  0.997129977
 31 35  1.00361001
 31 36  0.992489994
 31 37  1.00022995
 31 38  0.996799946
 31 39  1.01040006
 31 40  0.986240089
 31 41  0.965260088
 31 42  0.99721992
 31 43  1.00276995
 31 44  0.999339998
 31 45  1.00035
 31 46  0.992360055
 31 47  1.00361001
 31 48  1.00109005
 31 49  0.999840021
 31 50  0.992609918
 31 51  1.00320005
 31 52  0.993509948
 31 53  1.00156999
 31 54  1.00816
 31 55  1.02365005
 31 56  1.00933003
 31 57  1.00843
 31 58  1.00251997
 31 59  1.00058997
 31 60  1.00472999
 31 61  1.00995004
 31 62  1.
 31 63  1.00823998
 31 64  0.993550003
 31 65  0.994080007
 31 66  1.00467002
 31 67  1.00142002
 31 68  0.994180083
 31 69  1.00247002
 31 70  0.996709943
 31 71  1.00197005
 31 72  1.00325
 31 73  1.00058997
 31 74  0.98992002
 31 75  1.00435996
 31 76  0.99612999
 31 77  1.00153995
 31 78  0.996829927
 31 79  0.999390006
 31 80  1.00109005
 31 81  1.00786996
 31 82  0.982470036
 31 83  1.00942004
 31 84  0.99958998
 31 85  1.00349998
 31 86  1.00075996
 31 87  1.01224995
 31 88  0.992389977
 31 89  1.00545001
 31 90  1.00112998
 31 91  1.00514996
 31 92  0.996609986
 31 93  1.00003004
 31 94  1.00898004
 31 95  1.00272
 31 96  1.00435996
 31 97  1.00048995
 31 98  0.995180011
 31 99  0.997210085
 31 100  0.99752003
 31 101  0.997400045
 31 102  0.997579932
 31 103  1.00139999
 31 104  1.00680995
 31 105  0.983369946
 31 106  0.985379994
 31 107  0.999470055
 31 108  0.98909992
 31 109  0.990469933
 31 110  0.963770032
 31 111  1.05604005
 31 112  1.
 31 113  1.
 31 114  1.
 31 115  1.
 31 116  1.
 31 117  1.
 31 118  1.
 31 119  1.
 31 120  1.
 31 121  1.
 31 122  1.
 31 123  1.
 31 124  1.
 31 125  1.
 31 126  1.
 31 127  1.
 32 0  1.
 32 1  1.
 32 2  1.
 32 3  1.
 32 4  1.
 32 5  1.
 32 6  1.
 32 7  1.
 32 8  1.
 32 9  1.
 32 10  1.
 32 11  1.
 32 12  1.06335998
 32 13  1.02721
 32 14  1.07316995
 32 15  1.07514
 32 16  0.998049974
 32 17  0.995479941
 32 18  1.01100004
 32 19  0.992860019
 32 20  0.998390079
 32 21  0.996320009
 32 22  0.99703002
 32 23  1.00426996
 32 24  0.999059975
 32 25  0.99526006
 32 26  0.990950048
 32 27  0.996880054
 32 28  0.989359975
 32 29  0.988550007
 32 30  1.00147998
 32 31  1.00018001
 32 32  0.993229985
 32 33  1.00599003
 32 34  1.00610995
 32 35  1.00355005
 32 36  1.00035
 32 37  1.00261998
 32 38  1.01037002
 32 39  0.997799933
 32 40  1.00285995
 32 41  1.00105
 32 42  1.00173998
 32 43  0.991710007
 32 44  1.00335002
 32 45  1.00260997
 32 46  1.00320995
 32 47  0.995559931
 32 48  1.00059998
 32 49  0.992739975
 32 50  0.997719944
 32 51  0.992380023
 32 52  0.991440058
 32 53  0.994609952
 32 54  0.993600011
 32 55  0.990279973
 32 56  1.00019002
 32 57  0.992760062
 32 58  0.998149991
 32 59  0.977010012
 32 60  0.991159976
 32 61  0.986599982
 32 62  0.999180019
 32 63  0.986340046
 32 64  0.998130023
 32 65  0.994090021
 32 66  0.996590018
 32 67  1.01488996
 32 68  0.971489966
 32 69  0.998529911
 32 70  1.00676
 32 71  0.998970032
 32 72  1.00058997
 32 73  0.992589951
 32 74  1.00439
 32 75  0.994069993
 32 76  0.991889954
 32 77  0.995720088
 32 78  0.994540036
 32 79  0.995729983
 32 80  0.993929982
 32 81  0.998529911
 32 82  0.994240046
 32 83  0.997430027
 32 84  0.995689929
 32 85  0.984749913
 32 86  0.990230024
 32 87  1.00150001
 32 88  0.999869943
 32 89  1.00118005
 32 90  0.989840031
 32 91  0.991220057
 32 92  0.998560011
 32 93  0.99684
 32 94  0.99804002
 32 95  1.01013994
 32 96  0.995720088
 32 97  1.00697005
 32 98  1.00200999
 32 99  1.00003004
 32 100  1.00391996
 32 101  1.00569999
 32 102  1.00689995
 32 103  0.993710041
 32 104  1.01226997
 32 105  1.00118005
 32 106  1.00774002
 32 107  0.996460021
 32 108  1.00027001
 32 109  1.00869
 32 110  0.995660007
 32 111  1.00458002
 32 112  1.05610001
 32 113  1.06254995
 32 114  1.11940002
 32 115  1.
 32 116  1.
 32 117  1.
 32 118  1.
 32 119  1.
 32 120  1.
 32 121  1.
 32 122  1.
 32 123  1.
 32 124  1.
 32 125  1.
 32 126  1.
 32 127  1.
 33 0  1.
 33 1  1.
 33 2  1.
 33 3  1.
 33 4  1.
 33 5  1.
 33 6  1.
 33 7  1.
 33 8  1.
 33 9  1.
 33 10  0.975499928
 33 11  1.00493002
 33 12  0.981729984
 33 13  0.937919974
 33 14  0.952369988
 33 15  1.00182998
 33 16  0.989660025
 33 17  1.00147998
 33 18  0.997869968
 33 19  1.00502002
 33 20  0.993509948
 33 21  1.00288999
 33 22  0.998280048
 33 23  1.00697994
 33 24  0.994740069
 33 25  1.00139999
 33 26  1.00063002
 33 27  0.99733007
 33 28  1.00160003
 33 29  0.987880051
 33 30  1.01324999
 33 31  1.03600001
 33 32  1.00094998
 33 33  1.00626004
 33 34  1.00169003
 33 35  0.999739945
 33 36  0.998740017
 33 37  1.00454998
 33 38  1.00700998
 33 39  1.00030005
 33 40  1.00609004
 33 41  1.01036
 33 42  1.00432003
 33 43  1.00319004
 33 44  0.998359978
 33 45  1.00075996
 33 46  0.994279981
 33 47  1.00156999
 33 48  0.997259974
 33 49  0.994350016
 33 50  0.994629979
 33 51  0.990259945
 33 52  0.993010044
 33 53  0.999559939
 33 54  0.996940017
 33 55  0.993899941
 33 56  0.997340024
 33 57  0.994099915
 33 58  0.994780064
 33 59  1.00387001
 33 60  0.995220006
 33 61  0.975729942
 33 62  1.00644004
 33 63  0.998489976
 33 64  1.00205004
 33 65  0.992330015
 33 66  0.998369992
 33 67  1.00496995
 33 68  0.99052
 33 69  0.996209979
 33 70  1.00402999
 33 71  1.00074005
 33 72  0.996850073
 33 73  1.00108004
 33 74  0.997659922
 33 75  1.00459003
 33 76  0.990999997
 33 77  0.999840021
 33 78  1.00002003
 33 79  0.999869943
 33 80  1.00074995
 33 81  0.99800998
 33 82  0.989799976
 33 83  0.999909997
 33 84  0.987299979
 33 85  0.989000022
 33 86  0.99022001
 33 87  0.991819978
 33 88  0.995840073
 33 89  1.00073004
 33 90  0.994380057
 33 91  1.00065005
 33 92  0.99567008
 33 93  1.00795996
 33 94  0.997310042
 33 95  1.00862002
 33 96  1.00171995
 33 97  1.00661004
 33 98  0.98973
 33 99  0.992729962
 33 100  0.995980024
 33 101  0.993399978
 33 102  1.00158
 33 103  1.00885999
 33 104  0.991369963
 33 105  1.00137997
 33 106  0.992749929
 33 107  0.999739945
 33 108  0.996009946
 33 109  0.980499983
 33 110  1.00522006
 33 111  0.987090051
 33 112  0.982750058
 33 113  0.980840027
 33 114  0.971340001
 33 115  0.981390059
 33 116  1.01615
 33 117  0.955280006
 33 118  1.
 33 119  1.
 33 120  1.
 33 121  1.
 33 122  1.
 33 123  1.
 33 124  1.
 33 125  1.
 33 126  1.
 33 127  1.
 34 0  1.
 34 1  1.
 34 2  1.
 34 3  1.
 34 4  1.
 34 5  1.
 34 6  1.
 34 7  1.
 34 8  1.
 34 9  1.01480997
 34 10  0.994759977
 34 11  1.00264001
 34 12  0.996590018
 34 13  0.984349966
 34 14  0.998369992
 34 15  1.00609004
 34 16  1.00354004
 34 17  0.989849925
 34 18  1.00068998
 34 19  0.995779991
 34 20  0.995160043
 34 21  0.993519962
 34 22  0.992880046
 34 23  0.99567008
 34 24  1.00136995
 34 25  0.988579929
 34 26  0.999100089
 34 27  0.986779988
 34 28  0.988880038
 34 29  1.00074005
 34 30  0.992649972
 34 31  1.00305998
 34 32  1.00435996
 34 33  0.997259974
 34 34  1.01768005
 34 35  0.985230029
 34 36  1.00577998
 34 37  0.997430027
 34 38  1.01297998
 34 39  1.00576997
 34 40  1.01103997
 34 41  1.00074005
 34 42  1.00885999
 34 43  1.00293005
 34 44  1.00352001
 34 45  1.00013995
 34 46  1.00571001
 34 47  1.00990999
 34 48  1.00041997
 34 49  1.00317001
 34 50  1.00246
 34 51  0.993970037
 34 52  0.976029992
 34 53  1.00031996
 34 54  1.00179994
 34 55  0.998189986
 34 56  1.00074995
 34 57  0.996460021
 34 58  0.996609986
 34 59  0.977819979
 34 60  0.979269981
 34 61  0.993519962
 34 62  1.00244999
 34 63  1.00345004
 34 64  0.999549925
 34 65  0.996770024
 34 66  1.00354004
 34 67  0.996580064
 34 68  1.00229001
 34 69  1.00141001
 34 70  1.00045002
 34 71  1.00674999
 34 72  0.994660079
 34 73  1.00801003
 34 74  0.997600019
 34 75  0.999680042
 34 76  0.996370077
 34 77  0.997500002
 34 78  1.00027001
 34 79  0.996869981
 34 80  0.993089974
 34 81  1.00439
 34 82  0.997969925
 34 83  1.00955999
 34 84  0.985480011
 34 85  1.00891995
 34 86  0.995100081
 34 87  1.00400996
 34 88  0.999370039
 34 89  1.00472999
 34 90  0.996039987
 34 91  0.993529975
 34 92  0.999059975
 34 93  0.999580085
 34 94  0.995310009
 34 95  1.01085997
 34 96  1.00944996
 34 97  0.995589972
 34 98  1.01752996
 34 99  0.992579997
 34 100  1.00599003
 34 101  1.00103998
 34 102  0.999460042
 34 103  0.995119989
 34 104  1.00442004
