PMPosition_SC_70 = 258.0 7.5 261.0 1.5 261.0 4.5 261.0 7.5 264.0 1.5 264.0 4.5 264.0 7.5 267.0 1.5
PMPosition_SC_71 = 267.0 4.5 267.0 7.5 270.0 1.5 270.0 4.5 270.0 7.5 273.0 1.5 273.0 4.5 273.0 7.5
PMPosition_SC_72 = 276.0 1.5 276.0 4.5 276.0 7.5 279.0 1.5 279.0 4.5 279.0 7.5 282.0 1.5 282.0 4.5
PMPosition_SC_73 = 282.0 7.5 285.0 1.5 285.0 4.5 285.0 7.5 288.0 1.5 288.0 4.5 288.0 7.5 291.0 1.5
PMPosition_SC_74 = 291.0 4.5 291.0 7.5 294.0 1.5 294.0 4.5 294.0 7.5 297.0 1.5 297.0 4.5 297.0 7.5
PMPosition_SC_75 = 300.0 1.5 300.0 4.5 300.0 7.5 300.0 10.5 300.0 13.5 300.0 16.5 297.0 10.5 297.0 13.5
PMPosition_SC_76 = 297.0 16.5 294.0 10.5 294.0 13.5 294.0 16.5 291.0 10.5 291.0 13.5 291.0 16.5 288.0 10.5
PMPosition_SC_77 = 288.0 13.5 288.0 16.5 285.0 10.5 285.0 13.5 285.0 16.5 282.0 10.5 282.0 13.5 282.0 16.5
PMPosition_SC_78 = 279.0 10.5 279.0 13.5 279.0 16.5 276.0 10.5 276.0 13.5 276.0 16.5 273.0 10.5 273.0 13.5
PMPosition_SC_79 = 273.0 16.5 270.0 10.5 270.0 13.5 270.0 16.5 267.0 10.5 267.0 13.5 267.0 16.5 264.0 10.5
PMPosition_SC_80 = 264.0 13.5 264.0 16.5 261.0 10.5 261.0 13.5 261.0 16.5 258.0 10.5 258.0 13.5 258.0 16.5
PMPosition_SC_81 = 255.0 10.5 255.0 13.5 255.0 16.5 252.0 10.5 252.0 13.5 252.0 16.5 249.0 10.5 249.0 13.5
PMPosition_SC_82 = 249.0 16.5 246.0 10.5 246.0 13.5 246.0 16.5 243.0 10.5 243.0 13.5 243.0 16.5 240.0 10.5
PMPosition_SC_83 = 240.0 13.5 240.0 16.5 237.0 10.5 237.0 13.5 237.0 16.5 234.0 10.5 234.0 13.5 234.0 16.5
PMPosition_SC_84 = 231.0 10.5 231.0 13.5 231.0 16.5 228.0 10.5 228.0 13.5 228.0 16.5 225.0 10.5 225.0 13.5
PMPosition_SC_85 = 225.0 16.5 222.0 10.5 222.0 13.5 222.0 16.5 219.0 10.5 219.0 13.5 219.0 16.5 216.0 10.5
PMPosition_SC_86 = 216.0 13.5 216.0 16.5 213.0 10.5 213.0 13.5 213.0 16.5 210.0 10.5 210.0 13.5 210.0 16.5
PMPosition_SC_87 = 207.0 10.5 207.0 13.5 207.0 16.5 204.0 10.5 204.0 13.5 204.0 16.5 201.0 10.5 201.0 13.5
PMPosition_SC_88 = 201.0 16.5 198.0 10.5 198.0 13.5 198.0 16.5 195.0 10.5 195.0 13.5 195.0 16.5 192.0 10.5
PMPosition_SC_89 = 192.0 13.5 192.0 16.5 189.0 10.5 189.0 13.5 189.0 16.5 186.0 10.5 186.0 13.5 186.0 16.5
PMPosition_SC_90 = 183.0 10.5 183.0 13.5 183.0 16.5 180.0 10.5 180.0 13.5 180.0 16.5 177.0 10.5 177.0 13.5
PMPosition_SC_91 = 177.0 16.5 174.0 10.5 174.0 13.5 174.0 16.5 171.0 10.5 171.0 13.5 171.0 16.5 168.0 10.5
PMPosition_SC_92 = 168.0 13.5 168.0 16.5 165.0 10.5 165.0 13.5 165.0 16.5 162.0 10.5 162.0 13.5 162.0 16.5
PMPosition_SC_93 = 159.0 10.5 159.0 13.5 159.0 16.5 156.0 10.5 156.0 13.5 156.0 16.5 153.0 10.5 153.0 13.5
PMPosition_SC_94 = 153.0 16.5 150.0 10.5 150.0 13.5 150.0 16.5 147.0 10.5 147.0 13.5 147.0 16.5 144.0 10.5
PMPosition_SC_95 = 144.0 13.5 144.0 16.5 141.0 10.5 141.0 13.5 141.0 16.5 138.0 10.5 138.0 13.5 138.0 16.5
PMPosition_SC_96 = 135.0 10.5 135.0 13.5 135.0 16.5 132.0 10.5 132.0 13.5 132.0 16.5 129.0 10.5 129.0 13.5
PMPosition_SC_97 = 129.0 16.5 126.0 10.5 126.0 13.5 126.0 16.5 123.0 10.5 123.0 13.5 123.0 16.5 120.0 10.5
PMPosition_SC_98 = 120.0 13.5 120.0 16.5 117.0 10.5 117.0 13.5 117.0 16.5 114.0 10.5 114.0 13.5 114.0 16.5
PMPosition_SC_99 = 111.0 10.5 111.0 13.5 111.0 16.5 108.0 10.5 108.0 13.5 108.0 16.5 105.0 10.5 105.0 13.5
PMPosition_SC_100 = 105.0 16.5 102.0 10.5 102.0 13.5 102.0 16.5 99.0 10.5 99.0 13.5 99.0 16.5 96.0 10.5
PMPosition_SC_101 = 96.0 13.5 96.0 16.5 93.0 10.5 93.0 13.5 93.0 16.5 90.0 10.5 90.0 13.5 90.0 16.5
PMPosition_SC_102 = 87.0 10.5 87.0 13.5 87.0 16.5 84.0 10.5 84.0 13.5 84.0 16.5 81.0 10.5 81.0 13.5
PMPosition_SC_103 = 81.0 16.5 78.0 10.5 78.0 13.5 78.0 16.5 75.0 10.5 75.0 13.5 75.0 16.5 72.0 10.5
PMPosition_SC_104 = 72.0 13.5 72.0 16.5 69.0 10.5 69.0 13.5 69.0 16.5 66.0 10.5 66.0 13.5 66.0 16.5
PMPosition_SC_105 = 63.0 10.5 63.0 13.5 63.0 16.5 60.0 10.5 60.0 13.5 60.0 16.5 57.0 10.5 57.0 13.5
PMPosition_SC_106 = 57.0 16.5 54.0 10.5 54.0 13.5 54.0 16.5 51.0 10.5 51.0 13.5 51.0 16.5 48.0 10.5
PMPosition_SC_107 = 48.0 13.5 48.0 16.5 45.0 10.5 45.0 13.5 45.0 16.5 42.0 10.5 42.0 13.5 42.0 16.5
PMPosition_SC_108 = 39.0 10.5 39.0 13.5 39.0 16.5 36.0 10.5 36.0 13.5 36.0 16.5 33.0 10.5 33.0 13.5
PMPosition_SC_109 = 33.0 16.5 30.0 10.5 30.0 13.5 30.0 16.5 27.0 10.5 27.0 13.5 27.0 16.5 24.0 10.5
PMPosition_SC_110 = 24.0 13.5 24.0 16.5 21.0 10.5 21.0 13.5 21.0 16.5 18.0 10.5 18.0 13.5 18.0 16.5
PMPosition_SC_111 = 15.0 10.5 15.0 13.5 15.0 16.5 12.0 10.5 12.0 13.5 12.0 16.5 9.0 10.5 9.0 13.5
PMPosition_SC_112 = 9.0 16.5 6.0 10.5 6.0 13.5 6.0 16.5 3.0 10.5 3.0 13.5 3.0 16.5 0.0 10.5
PMPosition_SC_113 = 0.0 13.5 0.0 16.5 -3.0 10.5 -3.0 13.5 -3.0 16.5 -6.0 10.5 -6.0 13.5 -6.0 16.5
PMPosition_SC_114 = -9.0 10.5 -9.0 13.5 -9.0 16.5 -12.0 10.5 -12.0 13.5 -12.0 16.5 -15.0 10.5 -15.0 13.5
PMPosition_SC_115 = -15.0 16.5 -18.0 10.5 -18.0 13.5 -18.0 16.5 -21.0 10.5 -21.0 13.5 -21.0 16.5 -24.0 10.5
PMPosition_SC_116 = -24.0 13.5 -24.0 16.5 -27.0 10.5 -27.0 13.5 -27.0 16.5 -30.0 10.5 -30.0 13.5 -30.0 16.5
PMPosition_SC_117 = -33.0 10.5 -33.0 13.5 -33.0 16.5 -36.0 10.5 -36.0 13.5 -36.0 16.5 -39.0 10.5 -39.0 13.5
PMPosition_SC_118 = -39.0 16.5 -42.0 10.5 -42.0 13.5 -42.0 16.5 -45.0 10.5 -45.0 13.5 -45.0 16.5 -48.0 10.5
PMPosition_SC_119 = -48.0 13.5 -48.0 16.5 -51.0 10.5 -51.0 13.5 -51.0 16.5 -54.0 10.5 -54.0 13.5 -54.0 16.5
PMPosition_SC_120 = -57.0 10.5 -57.0 13.5 -57.0 16.5 -60.0 10.5 -60.0 13.5 -60.0 16.5 -63.0 10.5 -63.0 13.5
PMPosition_SC_121 = -63.0 16.5 -66.0 10.5 -66.0 13.5 -66.0 16.5 -69.0 10.5 -69.0 13.5 -69.0 16.5 -72.0 10.5
PMPosition_SC_122 = -72.0 13.5 -72.0 16.5 -75.0 10.5 -75.0 13.5 -75.0 16.5 -78.0 10.5 -78.0 13.5 -78.0 16.5
PMPosition_SC_123 = -81.0 10.5 -81.0 13.5 -81.0 16.5 -84.0 10.5 -84.0 13.5 -84.0 16.5 -87.0 10.5 -87.0 13.5
PMPosition_SC_124 = -87.0 16.5 -90.0 10.5 -90.0 13.5 -90.0 16.5 -93.0 10.5 -93.0 13.5 -93.0 16.5 -96.0 10.5
PMPosition_SC_125 = -96.0 13.5 -96.0 16.5 -99.0 10.5 -99.0 13.5 -99.0 16.5 -102.0 10.5 -102.0 13.5 -102.0 16.5
PMPosition_SC_126 = -105.0 10.5 -105.0 13.5 -105.0 16.5 -108.0 10.5 -108.0 13.5 -108.0 16.5 -111.0 10.5 -111.0 13.5
PMPosition_SC_127 = -111.0 16.5 -114.0 10.5 -114.0 13.5 -114.0 16.5 -117.0 10.5 -117.0 13.5 -117.0 16.5 -120.0 10.5
PMPosition_SC_128 = -120.0 13.5 -120.0 16.5 -123.0 10.5 -123.0 13.5 -123.0 16.5 -126.0 10.5 -126.0 13.5 -126.0 16.5
PMPosition_SC_129 = -129.0 10.5 -129.0 13.5 -129.0 16.5 -132.0 10.5 -132.0 13.5 -132.0 16.5 -135.0 10.5 -135.0 13.5
PMPosition_SC_130 = -135.0 16.5 -138.0 10.5 -138.0 13.5 -138.0 16.5 -141.0 10.5 -141.0 13.5 -141.0 16.5 -144.0 10.5
PMPosition_SC_131 = -144.0 13.5 -144.0 16.5 -147.0 10.5 -147.0 13.5 -147.0 16.5 -150.0 10.5 -150.0 13.5 -150.0 16.5
PMPosition_SC_132 = -153.0 10.5 -153.0 13.5 -153.0 16.5 -156.0 10.5 -156.0 13.5 -156.0 16.5 -159.0 10.5 -159.0 13.5
PMPosition_SC_133 = -159.0 16.5 -162.0 10.5 -162.0 13.5 -162.0 16.5 -165.0 10.5 -165.0 13.5 -165.0 16.5 -168.0 10.5
PMPosition_SC_134 = -168.0 13.5 -168.0 16.5 -171.0 10.5 -171.0 13.5 -171.0 16.5 -174.0 10.5 -174.0 13.5 -174.0 16.5
PMPosition_SC_135 = -177.0 10.5 -177.0 13.5 -177.0 16.5 -180.0 10.5 -180.0 13.5 -180.0 16.5 -183.0 10.5 -183.0 13.5
PMPosition_SC_136 = -183.0 16.5 -186.0 10.5 -186.0 13.5 -186.0 16.5 -189.0 10.5 -189.0 13.5 -189.0 16.5 -192.0 10.5
PMPosition_SC_137 = -192.0 13.5 -192.0 16.5 -195.0 10.5 -195.0 13.5 -195.0 16.5 -198.0 10.5 -198.0 13.5 -198.0 16.5
PMPosition_SC_138 = -201.0 10.5 -201.0 13.5 -201.0 16.5 -204.0 10.5 -204.0 13.5 -204.0 16.5 -207.0 10.5 -207.0 13.5
PMPosition_SC_139 = -207.0 16.5 -210.0 10.5 -210.0 13.5 -210.0 16.5 -213.0 10.5 -213.0 13.5 -213.0 16.5 -216.0 10.5
PMPosition_SC_140 = -216.0 13.5 -216.0 16.5 -219.0 10.5 -219.0 13.5 -219.0 16.5 -222.0 10.5 -222.0 13.5 -222.0 16.5
PMPosition_SC_141 = -225.0 10.5 -225.0 13.5 -225.0 16.5 -228.0 10.5 -228.0 13.5 -228.0 16.5 -231.0 10.5 -231.0 13.5
PMPosition_SC_142 = -231.0 16.5 -234.0 10.5 -234.0 13.5 -234.0 16.5 -237.0 10.5 -237.0 13.5 -237.0 16.5 -240.0 10.5
PMPosition_SC_143 = -240.0 13.5 -240.0 16.5 -243.0 10.5 -243.0 13.5 -243.0 16.5 -246.0 10.5 -246.0 13.5 -246.0 16.5
PMPosition_SC_144 = -249.0 10.5 -249.0 13.5 -249.0 16.5 -252.0 10.5 -252.0 13.5 -252.0 16.5 -255.0 10.5 -255.0 13.5
PMPosition_SC_145 = -255.0 16.5 -258.0 10.5 -258.0 13.5 -258.0 16.5 -261.0 10.5 -261.0 13.5 -261.0 16.5 -264.0 10.5
PMPosition_SC_146 = -264.0 13.5 -264.0 16.5 -267.0 10.5 -267.0 13.5 -267.0 16.5 -270.0 10.5 -270.0 13.5 -270.0 16.5
PMPosition_SC_147 = -273.0 10.5 -273.0 13.5 -273.0 16.5 -276.0 10.5 -276.0 13.5 -276.0 16.5 -279.0 10.5 -279.0 13.5
PMPosition_SC_148 = -279.0 16.5 -282.0 10.5 -282.0 13.5 -282.0 16.5 -285.0 10.5 -285.0 13.5 -285.0 16.5 -288.0 10.5
PMPosition_SC_149 = -288.0 13.5 -288.0 16.5 -291.0 10.5 -291.0 13.5 -291.0 16.5 -294.0 10.5 -294.0 13.5 -294.0 16.5
PMPosition_SC_150 = -297.0 10.5 -297.0 13.5 -297.0 16.5 -300.0 10.5 -300.0 13.5 -300.0 16.5 -300.0 19.5 -300.0 22.5
PMPosition_SC_151 = -300.0 25.5 -297.0 19.5 -297.0 22.5 -297.0 25.5 -294.0 19.5 -294.0 22.5 -294.0 25.5 -291.0 19.5
PMPosition_SC_152 = -291.0 22.5 -291.0 25.5 -288.0 19.5 -288.0 22.5 -288.0 25.5 -285.0 19.5 -285.0 22.5 -285.0 25.5
PMPosition_SC_153 = -282.0 19.5 -282.0 22.5 -282.0 25.5 -279.0 19.5 -279.0 22.5 -279.0 25.5 -276.0 19.5 -276.0 22.5
PMPosition_SC_154 = -276.0 25.5 -273.0 19.5 -273.0 22.5 -273.0 25.5 -270.0 19.5 -270.0 22.5 -270.0 25.5 -267.0 19.5
PMPosition_SC_155 = -267.0 22.5 -267.0 25.5 -264.0 19.5 -264.0 22.5 -264.0 25.5 -261.0 19.5 -261.0 22.5 -261.0 25.5
PMPosition_SC_156 = -258.0 19.5 -258.0 22.5 -258.0 25.5 -255.0 19.5 -255.0 22.5 -255.0 25.5 -252.0 19.5 -252.0 22.5
PMPosition_SC_157 = -252.0 25.5 -249.0 19.5 -249.0 22.5 -249.0 25.5 -246.0 19.5 -246.0 22.5 -246.0 25.5 -243.0 19.5
PMPosition_SC_158 = -243.0 22.5 -243.0 25.5 -240.0 19.5 -240.0 22.5 -240.0 25.5 -237.0 19.5 -237.0 22.5 -237.0 25.5
PMPosition_SC_159 = -234.0 19.5 -234.0 22.5 -234.0 25.5 -231.0 19.5 -231.0 22.5 -231.0 25.5 -228.0 19.5 -228.0 22.5
PMPosition_SC_160 = -228.0 25.5 -225.0 19.5 -225.0 22.5 -225.0 25.5 -222.0 19.5 -222.0 22.5 -222.0 25.5 -219.0 19.5
PMPosition_SC_161 = -219.0 22.5 -219.0 25.5 -216.0 19.5 -216.0 22.5 -216.0 25.5 -213.0 19.5 -213.0 22.5 -213.0 25.5
PMPosition_SC_162 = -210.0 19.5 -210.0 22.5 -210.0 25.5 -207.0 19.5 -207.0 22.5 -207.0 25.5 -204.0 19.5 -204.0 22.5
PMPosition_SC_163 = -204.0 25.5 -201.0 19.5 -201.0 22.5 -201.0 25.5 -198.0 19.5 -198.0 22.5 -198.0 25.5 -195.0 19.5
PMPosition_SC_164 = -195.0 22.5 -195.0 25.5 -192.0 19.5 -192.0 22.5 -192.0 25.5 -189.0 19.5 -189.0 22.5 -189.0 25.5
PMPosition_SC_165 = -186.0 19.5 -186.0 22.5 -186.0 25.5 -183.0 19.5 -183.0 22.5 -183.0 25.5 -180.0 19.5 -180.0 22.5
PMPosition_SC_166 = -180.0 25.5 -177.0 19.5 -177.0 22.5 -177.0 25.5 -174.0 19.5 -174.0 22.5 -174.0 25.5 -171.0 19.5
PMPosition_SC_167 = -171.0 22.5 -171.0 25.5 -168.0 19.5 -168.0 22.5 -168.0 25.5 -165.0 19.5 -165.0 22.5 -165.0 25.5
PMPosition_SC_168 = -162.0 19.5 -162.0 22.5 -162.0 25.5 -159.0 19.5 -159.0 22.5 -159.0 25.5 -156.0 19.5 -156.0 22.5
PMPosition_SC_169 = -156.0 25.5 -153.0 19.5 -153.0 22.5 -153.0 25.5 -150.0 19.5 -150.0 22.5 -150.0 25.5 -147.0 19.5
PMPosition_SC_170 = -147.0 22.5 -147.0 25.5 -144.0 19.5 -144.0 22.5 -144.0 25.5 -141.0 19.5 -141.0 22.5 -141.0 25.5
